Subject,Subject.1,CB,StandardProblem,StandardAcc,StandardResp,StandardAccLast,StandardRespLast,StandardStr,ControlAcc,ControlResp,ControlAccLast,ControlRespLast,ControlStr,StandardConfidence,StandardConfidenceStr,ControlConfidence,ControlConfidenceStr,StandardOpinion,StandardOpinionStr,ControlOpinion,ControlOpinionStr
242,,1b,BM,1,0.45,1,0.45,The banana costs $.45,1,0.1,1,0.1,"The answer isn't $.10. You need to factor in the sales tax which causes an error when rounding to whole cents. However, without knowing what that amount is I can only guess so it doesn't count for this test. I'll say the eraser itself costs $.10 but because they rounded down on the total (pencil + eraser) the actual price would be $.05 plus however much tax was added onto the original .10.",1,I feel very confident in my answer as it makes logical sense. The difference between the magazine price ($2) and the total price ($2.90) tells us exactly how much the banana costs ($2.90 - $2 = .90 cents). Then by subtracting the cost of the banana from the total amount paid ($2.90 - $0.90) we get the price of the magazine which is also consistent with what was stated initially ($2 = $2). So based on this logic I am 100% certain of my response.,0.9,My answer has some degree of uncertainty because the price could vary based on taxes and rounding errors. Also I am answering based off of my knowledge about pricing structures and have no concrete information or evidence. However if we assume there were no taxes or rounding then my answer would be correct. So based upon that assumption I'm around 90% certain.,0.8,"Given the simplicity of the calculation involved here, I'd expect that over 80% of respondents would arrive at the correct solution.",0.3,I think many people solve this problem incorrectly because they fail to consider factors such as taxes and rounding. Based on studies I've read regarding numerical estimation skills I'd estimate that about 30% of respondents give the correct answer when faced with these types of problems.
243,,1a,PE,0,10,0,1,Eraser costs 10 cents.  I calculated it by taking away $1 from $1.10 which leaves $.10 then divided that amount by two since they said one was $1 more.,1,0.9,1,0.9,"The banana costs $0.90.  It’s just like the previous problem, except we take away $2 instead of $1 to get $.90 as the cost for the banana.",1,"100%.  I’m an engineer, I can do math!",1,"Again, I’m pretty sure.  100% confident.",0.65,"I would guess about 65%, but definitely over half of them will be right.",0.65,"Same as last time, at least 65% of people should know the answer."
244,,1b,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$0.10,0.6,60%,0.95,95%,0.3,30%,0.8,80%
245,,2a,BM,1,0.45,0,2.45,"Banana Costs $.45 cents, Magazine costs $2.45",1,0.1,1,0.1,Eraser cost = .10 cents; This seems like an easy question.,0.86,86%,0.97,97%,0.51,51%,0.01,"99%, I’m assuming everyone who answered the previous question would realize that if the pencil is $1, then there only is one dime left for the eraser.  Maybe the 1% missed or did not understand the problem."
246,,2a,BM,1,0.45,0,2.45,"Banana = $.45, Magazine = $2.45",1,0.1,0,1,"Eraser = $.10, Pencil = $1",0.6,60,0.85,85,0.85,85,0.95,95
247,,1a,PE,0,0.1,0,0.1,.10,1,0.9,1,0.9,$.90,0.8,80,0.7,70,0.3,30,0.5,50
248,,2a,BM,0,0.9,0,0.9,0.90,1,0.1,1,0.1,.10,0.8,80,0.7,70,0.45,45,0.7,70
249,,1b,BM,1,45,1,45,After some time calculating I got an answer of 45 cents for the banana. It is difficult to come up with but by subtracting the price of the magazine minus the combined total cost gives you the price of the banana which is then divided by two because it is two dollars higher than the banana. This should give you the solution.,1,10,0,1.1,10 cents because the question said that a pencil and eraser TOGETHER cost $1.10 not separately. So if you add those two amounts it equals out to $1.10.,0.3,I am very unsure if my calculation was right or not so I will give myself a 30% confidence rate at best.,1,I am 100 percent confident.,0.25,I would say that only 25% of people will actually solve it right due to it being a little complicated to figure out.,0.75,I believe about 75% of all people solve it correctly but I may be underestimating as people do not read questions carefully.
250,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$0.90,1,100%,1,100%,0.33,33%,0.75,75%
251,,2a,BM,1,0.45,1,0.45,$0.45,1,0.1,1,0.1,$0.10,1,100%.,1,100%.,0.6,I don't know; let me say 60%,0.6,"Again, I am guessing, so 60%."
252,,1a,PE,1,0.05,0,1.05,"The eraser costs $.05, and the pencil costs $1.05.",1,0.9,1,0.9,$.90,0.9,90%,0.9,90%,0.5,I have no idea. Maybe half? 50%.,0.75,75%. People seem pretty bad at math when they're stressed about time or money.
253,,1a,PE,0,0.1,0,0.1,.10 cents because if it costs that little more the pencil would be exactly one dollar making them a total of one ten cents,1,90,1,90,90 cents,0.75,75%,1,100%,0.6,60%,0.8,80%
254,,2b,PE,0,10,0,1,"The eraser costs 10 cents, the pencil costs $1.10 - .10 or $1.",1,90,1,90,90 cents,1,100,0.85,85,0.6,60,0.75,75
255,,1b,BM,0,,0,,It would be easier to see if the numbers were bigger since decimal points are confusing sometimes. But I will attempt to solve this one without using a calculator.,1,0.1,0,1,"It seems that you would think it costs .10 cents since the two items added up make a dollar eleven. That is how most people would think, but let’s consider another way to look at this problem. The real question we need to answer first is “what does the eraser cost in comparison to the pencil?” Since the pencil costs a dollar and the two items together cost $1.10, then that means the eraser must cost more than the pencil because the eraser has an additional dime on top of the one dollar pencil. So the eraser actually costs $1.10 and the pencil $1.",0.75,I feel good about my solution but there could always be something wrong with the calculation so maybe 75%.,,I am totally sure.,0.5,Probably around 50% unless math isn’t their strong suit then likely lower than that.,0.15,"I would say approximately 15%, though probably higher as people tend to think they know more about a subject than others even if their answers have been proven incorrect before."
256,,1a,PE,0,10,0,1,"Eraser: 10 cents, Pencil: 1 dollar",1,90,0,2,"Banana: 90 cents, Magazine: 2 dollars",1,100%,0.98,"98%, there is some uncertainty about whether the questioner used taxed prices, or rounded to whole cents",0.6,At least 60%. I am pretty confident that if someone thought about this carefully they would figure out the correct answer.,0.02,"Certainly less than half. Many people get stuck thinking along linear lines, rather than considering their previous answers. If asked, after solving both problems, whether the second problem was fair/had only one solution, most who made the error on #2 will admit it was an incorrect assumption."
257,,2b,PE,1,0.05,0,1.05,The eraser is $.05 and the pencil is $1.05.,1,0.9,0,2,.90 cents. I got it by subtracting $2 from the total.,1,100%.,0.95,95%.,0.95,"I'd guess at least 95%, it's pretty straightforward.",0.75,About 75%.
258,,2b,PE,1,0.05,0,1.05,Eraser costs $0.05; Pencil costs $1.05,1,0.9,0,0.7,$.90 (corrected from initial answer of $.70),0.95,"I am 95% sure of my solution, having gone through the math several times now with different approaches and obtaining the same result, which leads me to believe that I did not make any calculation errors.",0.5,"I feel 50 percent confident that my response is accurate, but that it may be possible there's something incorrect about my calculations or thinking, as the answer seemed a bit off at first glance.",0.45,45%,0.6,60%
259,,2a,BM,1,0.45,0,2.9,"Banana = $.45, Magazine = $2.45, Total Cost = $2.90",1,0.1,0,1.1,"Eraser = $.10, Pencil = $1.00, Total Cost = $1.10",0.7,70%.  It has been a long time since I have worked out a problem like this.  The answer seems reasonable so far as my knowledge goes but it may be incorrect.  Also I am slightly worried about other potential influences which may effect my result.,0.95,95%. This feels like a more basic math problem compared with the last one.  However it seems reasonable to double-check any numbers and ensure nothing has been forgotten.  I do not have an eraser at hand so cannot visually confirm this result but my previous answer still feels accurate.,0.8,"80%. Most will get it correct or at least very close, even if they cannot explain exactly why that particular amount is the right one.  Others would likely be confused by the phrasing or not understand what is being asked.  Some will guess an amount based on the first question though their reasoning may lead them astray.",0.85,"85%. More individuals should answer this correctly than previously because it is simpler, yet they might make similar mistakes as before if they become overconfident or distracted.  Some answers could be slightly off due to simple numerical errors like adding or subtracting when subtraction or addition is required instead respectively."
260,,1b,BM,0,40,0,2.5,"40 cents for the banana, $2.50 for the magazine",1,10,1,10,10 cents,,I'm totally sure.,,I'm totally sure.,0.85,About 85%.,0.95,95%
261,,1a,PE,1,5,0,-1.05,"Eraser cost 5 cents, Pencil cost 1 dollar and 5 cents -1.05",1,90,1,90,90 cents for Banana,1,100%,0.9,90 %,0.98,"I don't know, probably a lot. Maybe around 98% or higher?",0.8,I would say close to 80%
262,,2b,PE,1,0.05,1,0.05,$.05 (typed) .05 (clicked),1,0.9,1,0.9,$.90 (typed) .9 (clicked),1,100 (clicked),0.8,85 (typed); 80 (clicked),0.3,50 (typed); 30 (clicked),0.6,75 (typed); 60 (clicked)
263,,1a,PE,0,1,0,0.55,Eraser = (1+pencil)/2 = .55,1,0.9,1,0.9,Banana = total - magazine = .90,0.75,75,1,100,0.25,25,0.8,80
264,,2a,BM,1,45,1,45,45 cents,1,10,1,10,10 cents,1,100%,1,100%,0.8,80%,0.6,60%
265,,2b,PE,1,0.05,1,0.05,"$.05. If the pencil was a dollar more than the eraser then if you take away one from the total cost, the remaining is the eraser.",1,0.9,1,0.9,".90 cents. I subtracted 2 from 2.9, giving me a price of .90",0.89,89%. I know how much an eraser typically costs so I'm pretty sure my answer is correct.,0.85,85%. I am slightly unsure since numbers were involved.,0.53,53%. This one isn't as easy as the first one unless you have been doing simple math problems like this for a while.,0.67,67%. It's not difficult but many might not get it right since they tend to forget that magazines usually cost more than a dollar.
266,,1a,PE,1,5,0,1.05,"Eraser = 5 cents, Pencil = $1.05",1,90,0,2,"Banana = 90 cents, Magazine = $2",1,100%,1,100%,0.2,20% - I am assuming they got confused by the dollar amounts,0.6,60% - I think it's still easy enough for them to do it right even if they don't have money on their mind as strongly as before.
267,,1b,BM,1,0.45,0,2,"$.45. If we subtract $2.00 for the magazine from the total, it leaves us with $.90, which we can divide by two since there are still two items left over: .90 / 2 = .45.  This would mean the banana cost $.45 and the magazine, as stated, costs $2 more ($2 + .45 = $2.45) than the banana, leaving $2.00, the exact amount that the magazine cost.",0,1.1,1,0.1,"Ten cents.  The question states that a PENCIL and ERASER cost $1.10, and then it goes on to state that the PENCIL ALONE is $1.00.  The wording leads me to believe the two items can be purchased for a total of $1.10; one item costing $1.00, and another costing $0.10.  So if the pencil cost $1.00, then the eraser cost $0.10.",1,100%. I have done this kind of math before so I know where it comes from and that was exactly where my brain took me when reading it.,0.85,85%. I'm almost sure my answer is correct but because there was no option between male or female and only an option to input numbers in the previous questions I feel like something might have been wrong with that part.,0.3,"30%, at best. Many don't read closely enough and get caught up in thinking the problem says that the banana is a dollar cheaper than the magazine or something.  There could be some confusion due to the way that last question ended.",0.75,"75%. Not everyone understands what is meant by ""together,"" but most who read the problem carefully should arrive at the correct answer."
268,,1b,BM,1,0.45,0,0.25,"$.45. This question seems very similar, except that they said ""more."" I figured if a quarter equals a dime plus five cents, then .45 minus .20 leaves .25 for the banana.",1,0.1,1,0.1,$.10,0.65,65%. I did some math at my part-time job last night and I don't feel as confident. Maybe I messed up on that problem somehow.,1,100%. I know this one well. It's just free addition!,0.75,75% because people might think about this one too long. They may be worried about adding or subtracting dollars with cents. That makes sense though since they both add up!,0.85,85%
269,,1b,BM,0,2,0,0.9,"Hmm. So let's first find out the price of the magazine. Magazine cost = Banana + 2. The total cost is $2.90. Plugging those values into the equation we get: Banana + 2 = $2.90 => Banana = $2.90 - $2 = $.90. Therefore, the banana costs $.90.",1,0.1,0,2,"$.10, I know this one well. It's a classic. Most people assume that they need to divide the .10 cents by 2, which is not true.",0.9,"90%, pretty confident but I had to do some calculations before arriving at the answer.",1,100%. I knew it right away.,0.02,"50%, because even though it involves basic algebra, many might assume an equal split as with the first question. Some may not understand that ""2 more"" refers to the value of the banana while solving for X.",0.011,"85%. I think most people who have taken elementary level math would get it correct, but some might still make errors like dividing the $.10 or assuming an even split of the $1.10."
270,,2a,BM,1,0.45,0,2.45,"Bananas cost $.45, magazines cost $2.45.",1,0.1,0,1,"Erasers cost $.10, pencils cost $1.",0.86,86%,0.77,77%,,I don't know. I hope they get it right.,0.9,"Maybe 90%. It seems pretty obvious but then again, sometimes it isn't."
271,,1a,PE,1,0.05,0,1.05,The eraser costs $0.05 and the pencil costs $1.05.,1,0.9,1,0.9,The banana costs $0.90.,1,I am 100 percent sure about my answer.,1,I am 100 percent sure about my answer.,0.75,I think 75 percent of people will solve this problem correctly.,1,I think 100 percent of people will solve this problem correctly.
272,,1b,BM,0,2.9,0,0.1,For this question I'm going to assume that it is asking how much the banana costs without the price already being determined. So the equation for this situation would look something like x+b=2.9 with b representing the price of the banana. Because it says that the magazine costs $2 more than the banana we can represent the magazine as 2+b which gives us an additional equation. This leads to x = 1.90 which means that the banana costs .10 cents.,1,0.1,0,1.1,"It would be .10 cents because if you add it to the pencil, then you would get $1.10",0.6,"60%, this one seems slightly sketchier but I think if I did it right then that should be right.",1,I am 100% certain that my answer was correct,0.5,"I'd say maybe half, so probably around 50%.",0.3,"50% or less, probably like only 30%."
273,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.99,99,0.98,98,0.67,67,0.92,92
274,,2b,PE,1,0.05,0,1,"$.05. Many participants think this way because they believe there has to be some small amount for an eraser since the pencil only costs $1 more. This question illustrates anchoring, in which people fixate on particular numbers based on initial information.",1,0.9,1,0.9,"$0.90 (the most common response, even though many respondents may feel that the answer depends on whether the store sells bananas in whole cents or half cents, which would actually be quite rare today)",0.85,85% confident.,1,I am 100% confident that my answer is correct.,0.5,"At least 50%, if not more.",-0.7,50-70%.
275,,1b,BM,1,0.45,1,0.45,The banana costs $.45,1,0.1,1,0.1,It costs $.10.,0.95,95%,1,100%,0.8,80%,0.85,85%
276,,1b,BM,0,2,0,2.4,"Let's say B equals the price of the banana. If so, then the magazine costs $2+B. Thus, $B (banana) + $2+B (magazine) = $2.90, or 2B+$2=2.90. Solving for B (the price of the banana) yields an answer of $0.45 -- as opposed to the incorrect ""obvious"" response of $0.55 (i.e., subtract $2.40 from the total amount).",1,0.1,0,1.1,"The answer that most people give is $0.10, because they think in terms of subtraction -- but this problem can also be solved using addition (e.g., if the pencil was on sale for $0.90, then the eraser would be $0.20). However, it's actually a free item: ""if something is sold for what it's worth then it is given away"". In other words, $1 + X = $1.10 means that $X is equal to zero dollars and cents. The answer therefore is nothing, or no money at all.",1,I am 100% sure because there is only one correct mathematical answer; any other response would be incorrect.,0.67,"67%, because I know I am correct about the principle behind the question, yet I might have misstated the actual price of the free item.",0.5,"Once again, only a very small percentage (perhaps between 5-10%) will solve it correctly without help, but when using trial and error methods the percentage might grow up to 50%.",-0.1,I believe only 5-10% of responders will solve this problem correctly without prompting.
277,,1b,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.8,I am about 80% confident that I am right.,1,I'm totally sure.  100%.,0.65,Perhaps 65% of individuals will solve it rightly.,0.85,I believe 85% of people would get the answer correct.
278,,1b,BM,0,,0,,"First, let me take out my calculator for this one because two dollars more means five dollar difference between them and then if you add five dollars and subtract two, it gives us three dollars and some change left which is the price of banana. I will calculate the exact value now.",0,,0,,It costs ten cents as the question states that the total price minus pencil's price equals eraser's cost.,0.8,"After making these calculations, I can say with confidence that my answer is correct. I would put it at around 80%.",0.95,I am totally sure that it's right. I would put it at 95%.,0.51,"Considering all those basic math classes we had when growing up, I suppose that about 50% or more answered it right as many do know how to make such simple computations. But still, I don't have absolute trust in statistics so I would just estimate 51% here.",0.8,"I believe that most people will get it right so around 80%, probably more."
279,,1b,BM,1,0.45,0,2.45,Banana = $0.45; Magazine = $2.45,1,0.1,1,0.1,$0.10,1,100%,1,100%,0.7,70%,0.9,90%
280,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.67,67,1,100,0.8,80,0.7,70
281,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,0.7,70,0.85,85,0.25,25,0.85,85
282,,1a,PE,1,0.05,0,1.1,"Eraser must cost $.05, pencil would then be $1.05 making a total of $1.10.",1,0.9,1,0.9,Banana costs $0.90,1,100%,0.8,I am fairly confident because that seems logical given the amount of money spent on both items. I would say around 80% confident.,0.45,Maybe about 45%.,0.65,65% perhaps because some may think there's hidden information involved like taxes or service charges for example.
283,,1b,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.9,90%,0.85,85%,0.5,50%,0.6,60%
284,,1b,BM,1,0.45,1,0.45,"Bananas can't cost negative amounts! (That was my initial thought upon seeing the question, but then I realized that there was nothing stopping me from using negatives, which resulted in an answer of $.45 cents for the banana.)",1,0.1,1,0.1,$.10 (I subtracted the price of the pencil from the total cost),0.75,"75% (As with before, I'm not positive that the store would accept a negative cost without making a fuss)",0.95,"95% (I am only less sure because I could be mistaken about the cost, but I know how much a dollar is)",0.65,"65% (This is a tricky one because it forces someone to use negative values as legitimate prices, so many wouldn't consider that at first glance)",0.001,"80% (Some might think the cost is 1/10 of a cent instead of .10 dollars; others may not understand that if you have something for free or no charge, the net price is still less than the original total.)"
285,,2b,PE,1,0.05,1,0.05,$0.05,1,0.9,1,0.9,$0.90,0.7,70%,0.85,85%,0.65,65%,0.9,90%
286,,1a,PE,0,0.1,0,0.1,The eraser cost .10 cents because it had to be less than a dollar for the equation to work.,1,90,1,90,90 cents.,0.95,95,0.98,98,0.6,"I don't know, but if they did, maybe about 60%.",0.5,About 50% at most.
287,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,1,100,0.8,That's pretty simple too. I would guess that about 80% get it right.,0.85,I think a very high percentage solve this one right. Perhaps around 85%.
288,,1a,PE,1,0.05,0,1.1,"Eraser=$.05; Pencil=$.10; total $.10+.05=$1.10. Answer the question the way it was asked, not the way you want it to be.",1,0.9,1,0.9,"Banana=$0.90. Answer the question the way it was asked, not the way you want it to be.",1,100,1,100,0.2,20%,0.02,30%. My confidence is high because I think that many people know the simple answer but my guess for others is low because I do not think they will trust their first instinct and will start doing algebraic manipulations or will try other methods. This may lead them astray as in Q#2.
289,,1a,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$.90,1,100,0.9,90,0.6,60,0.8,80
290,,2a,BM,1,0.45,0,2.45,Bananas cost $0.45 and magazines cost $2.45.,1,0.1,0,1,Erasers cost $0.10 and pencils cost $1.,0.8,"I'm fairly confident, let's say an 80%.",0.95,"Again, quite confident but not totally certain - around 95%",0.5,"Maybe 50%, since half my friends got this wrong during lunch discussions.",0.75,"Well, given that it's mathematically simpler than the first question, probably more like 75%."
291,,2b,PE,1,0.05,0,1.05,"$0.05 for the eraser, and $1.05 for the pencil.",1,0.9,1,0.9,$0.90,0.85,"Well...that wasn't the same kind of question as before!  But if I have to give an answer, I would say that I am around 85% sure.  If I had to do that problem again, I might come up with something different.",1,I'm totally sure.  100%.,0.2,Hmm....I think maybe 20% or less.,0.65,About 65% or so.
292,,2a,BM,1,0.45,0,2.9,"The banana costs $.45, because if the magazine cost $2.45 ($.45 +$2), then the whole ensemble would have cost $2.90 as specified in the question.",0,1.1,0,1.1,"The eraser is free; otherwise, the total price of both items would exceed $1.10.",0.0045,I am 100% confident that the banana costs $.45.,1,"I am 100% confident that the eraser is free because no matter what amount the eraser costs, the whole ensemble cannot surpass the total specified in the question without causing contradictions.",0.85,"About 85%.  Many people may think automatically about round numbers such as one dollar for the banana, which leaves only ninety cents for the magazine. This line of thinking causes errors with the arithmetic operations.",0.0005,"Only about 45%; many people consider erroneously that an eraser always has a cost attached.  It could be $.05, but that violates the pre-established total budget."
293,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,$0.90,0.65,65%,0.98,98%,,This one is a lot trickier because there's more mental math involved. I'd estimate probably less than half will get this right.,0.75,I'm thinking close to 75%. It seems pretty straightforward to me so maybe most would answer correctly but there might be some who didn't think about it for more than a few seconds or even just guessed.
294,,2a,BM,0,0.9,0,0.9,0.90$,1,0.1,1,0.1,The eraser costs 0.10$.,1,I am 100% sure that this answer is correct.,1,I am 100% sure that my second answer is also correct.,0.99,I believe that 75% to 99% answered correctly.,0.99,"Again, I think between 75% and 99% answered this correctly."
295,,2b,PE,1,0.05,0,1.1,Eraser = $.05; Pencil = $1.05 (Pencil cost plus eraser cost equals $1.10.),1,0.9,0,2,"$0.90 (Price for banana, $2 for magazine = total price)",1,"100% (The answer makes sense to me since two plus eight is ten, but five plus five only comes out to ten also, as well as one plus nine.  The problem itself seems misleading with regard to the ""one dollar more"" statement, so I considered the possibilities based upon this information.)",1,100% (I know the answer so I am completely certain.),0.33,"33% (Based on my own confusion, many people might have made an incorrect guess due to misinterpretation or assumption with regard to the question being presented.)",0.75,75%
296,,2a,BM,1,0.45,0,2.45,"Banana - $.45, Magazine - $2.45",1,0.1,1,0.1,Eraser - $.10,1,100%,1,100%,0.6,60%,0.85,85%
297,,2a,BM,1,0.45,1,0.45,$0.45 (I subtracted two dollars from the total to find the cost of the banana),1,0.1,1,0.1,$.10 (The first question gave me an impression about how similar questions would be formatted),0.85,85%,0.95,95%,0.75,75%,0.7,70%
298,,2b,PE,1,0.05,1,0.05,$.05,1,0.9,1,0.9,.90,1,100%,0.5,50%,0.8,80%,0.75,75%
299,,2a,BM,1,0.45,0,2,"$.45, I just subtracted $2 from the total.",1,0.1,1,0.1,$.10,0.85,85%,0.99,99%,0.0095,"80%, because I know many people think they can add instead of subtract, which leads them to .95 for the banana price.",0.01,"75%, some people may forget that if the pencil is already over $1, then the rest must be very small."
300,,1b,BM,0,2.4,0,0.5,"Well, this one took me a second... The magazine costs $2.40, so the banana is $0.50.",1,0.1,1,0.1,$.10,0.75,I would estimate my confidence at around 75%.,0.001,I am 100% confident that it was .10.,0.5,"Hmmm... I'd give it maybe 50% tops, because most people get hung up on ""more than"" meaning just ten cents extra or something like that.",0.95,"I'd say about 95%, but I have no clue actually."
301,,1b,BM,1,0.45,1,0.45,"$.45, this one was calculated by figuring out the difference between the $2 the mag. Costs and what is left after subtracting it from total price, $2.90- $2=$.90, divided into half as each item should be priced equally so $.90/2=$.45 each",1,0.1,0,1.1,"$0.10, it seems like the price would be the same as listed unless otherwise specified, so I went off the .10 being what remained after taking a dollar off of 1.10, so $1+$0.10=$1.10",1,"100%, it is pretty clear cut that both items should have equal cost for the question asked and so the calculation follows suit",0.75,"75%, although this answer might seem low for an objective question it was calculated because I second guessed whether my assumption was right or wrong because no other context was given but if it were an actual purchase then that's just what you pay, but since no information was provided I took a more conservative approach.",0.8,"80%, it's an assumption but I feel like some might just assume it works like before because no other context or specific information is given unless they understand the math behind it",0.95,95%
302,,2a,BM,1,0.45,0,2.9,"$0.45, since if the Magazine is $2 more, then the Magazine will be $2.45, therefore, making it a total of $2.90",1,0.1,1,0.1,"The answer would be $0.10, since the Pencil costs $1, making it an additional $1 added to the price. Since both combined are only equal to $1.10, there must be a difference of $0.10 left over for the Eraser.",1,"100%, as I am pretty good at math and have used logic for this problem.",1,"100%, same reasoning as before with my math abilities and previous problem.",0.6789,"67.89%, which was just based on the random numbers I saw from other peoples responses that they provided when I asked them for help while trying to solve the problem.",0.8421,"This time around I'm going to guess 84.21%. Not exactly sure why, but that number just popped into my head."
303,,2b,PE,1,0.05,1,0.05,The eraser costs $0.05 and the pencil costs $1.05. This can be found by setting the equation as such: e=p-1. You know that the sum is equal to $1.10 so plug the equations into each other with subtraction on one side and get (e+p)=$1.10 -> (e+(e+1))=$1.10 -> e=.05,1,0.9,0,2.9,"The banana costs $.90, because if you take away the cost of the magazine ($2), you will have spent all of $2.90",1,I am 100% confident,1,I am 100% confident.,0.75,At least 75% would have solved it right.,0.8,I believe that at least 80% would solve this correctly
304,,1b,BM,1,0.45,0,2.45,The banana costs $0.45; the magazine would therefore be $2.45.,1,0.1,1,0.1,$.10,1,100% sure again!,1,I'm totally sure! 100%!,0.7,"Hmm... Well, maybe not as many because it seems like you need algebraic reasoning or something along those lines. Maybe around 70% at best.",0.85,Probably about 85% since it seems pretty obvious if they know basic subtraction... But I wouldn't be surprised if it was less.
305,,2a,BM,1,0.45,1,0.45,$.45,1,0.1,1,0.1,$.10,0.8,80,0.9,90,0.65,65,0.95,95
306,,1b,BM,1,0.45,1,0.45,"This time the banana costs $0.45 because when you add two dollars to that amount, that totals out to be the same price as the magazine and banana together",1,0.1,1,0.1,.10 cents because we need a full dollar to cover the pencil so the rest of the change would go to the eraser,1,I am 100 percent confident of my second answer being right,0.95,I am 95 percent sure of my answer,-0.9,"Probably about 80-90% would get this problem correct since most people use subtraction to solve it but there are other ways around solving this too like if someone used guessing methods, they might not end up with the right answer",0.7,70% because some people may have answered incorrectly due to their way of thinking
307,,1b,BM,0,2.9,0,0.5,"I will begin by saying that I find it strange to purchase both a magazine and a banana at once. If we assume that the only purpose in purchasing them together is that their combined price must equal $2.90, then let's define x = price of banana; then y = magazine price = 2 + x; therefore y - x = 2; now plugging in different values for x such that 2+x=y shows us that when x = .50, then y = 2.50 (this satisfies the condition that the sum equals 2.90, and it also accounts for the second condition where y-x=2). My final answer, after performing these operations on the variables given above, is .50 cents for the banana.",1,10,1,10,10 cents,0.02,"I am very certain of my answer because I used logic and basic arithmetic in order to arrive at a solution, and furthermore I have checked that solution repeatedly. However, I would admit that if presented with slightly different wording for this problem there could be room for interpretation or confusion, which may affect one's confidence in their response. For example, had the question asked ""how much more does the magazine cost than the banana,"" rather than ""the magazine costs $2 more than the banana,"" I might have answered incorrectly, thinking instead about absolute dollar amounts rather than differences. So while I feel quite confident in my response as written, I can imagine scenarios where I might not be so certain.",1,I am 100 percent certain that I have answered this question correctly.,0.8,"I think most people will solve this problem correctly, but perhaps not everyone. Those who struggle with it may get confused by the way the problem is phrased, or they might make simple math errors when performing calculations. Additionally, some responders might lack confidence in their abilities to do arithmetic or apply logic to real-world situations, even if they are capable of doing so. As a result, these individuals might mark an answer based on guesswork or intuition rather than careful thought, leading them astray. All things considered, though, I would still estimate that around 80 percent of people should answer this question correctly under normal circumstances.",0.01,"Probably close to 100%, although some may get confused about which item is cheaper or if they forget that 1.10 is not the same as 1."
308,,1a,PE,0,0.1,0,1,"Eraser = .10, Pencil = 1.00",1,0.9,1,0.9,Banana = .90,0.8,"80%.  I did think about this one a bit because when asked for prices like that they are usually not what it seems.  But since the question specifies ""together"" then the cost makes sense.  And since I have a few pairs of pencils/erasers laying around, I can say first hand they are priced like that.",1,100%,,Not positive but probably less than half.,,More than half...probably.
309,,1a,PE,1,5,1,5,5 cents,1,90,1,90,90 cents.,0.99,99%,0.98,98%,0.3,"I would guess about 30%, maybe even less.",0.5,Over 50%
310,,2a,BM,0,0.9,0,0.9,"$.90, I got it wrong on my first try too.",1,0.1,1,0.1,"$.10, it was a trick question the first time so im not falling for it again hahaha.",0.009,75%. It was intuition that told me it was .90 cents but then i calculated it out to be sure.,1,100%. Its simple subtraction after all.,0.35,"Maybe like 35%, I feel most will make an initial guess without actually doing the math.",0.8,"If they fall for the trick question the first time around... maybe only 60% will answer correctly on second try. But if they didnt, then ill go with 80%."
311,,2b,PE,1,0.05,0,1.1,Eraser - $.05 Pencil - $1.05 Total = $1.10,1,0.9,1,0.9,.90 cents,0.7,70%,1,100%,0.3,30%.,0.98,98%.
312,,1a,PE,1,0.05,0,1.1,"Eraser costs $0.05, pencil is then $1.05, for a total of $1.10.",1,0.9,1,0.9,Banana costs $0.90.,0.9,90%,0.85,"85%.  I knew right away that this one was different, because you mentioned two separate items. So that made me think about the math differently.",0.7,"70%. I know there's been lots of research on this question, as it seems very counterintuitive at first. But that can be overcome.",0.8,"80%. This question seems pretty straightforward; I guess if someone isn't careful they might do something weird, like add the prices."
313,,1a,PE,0,0.1,0,0.1,".10 (I started from the total, subtracted a dollar for the pencil and was left with ten cents)",1,0.9,0,2,"The banana costs $0.90 (I thought through it methodically, adding 2 dollars to the banana price, so the total sum would be right)",0.95,95%,1,100%,0.5,"I don't know. Maybe 50%, maybe less",-0.8,70-80%. Most people would arrive at the same answer because there aren’t any other possible solutions.
314,,2a,BM,1,0.45,0,2.9,"The Banana costs $.45 cents because if it was a dime less it would be .35 cents which doesn't leave room for the additional two dollars for the mag, so it must cost exactly .45 cents leaving the price of the mag at 2.45 which equals 2.90.",1,0.1,1,0.1,"$.10, that question has no tricks.",1,100%. I am mathematically certain my answer is correct.,1,100%. There was nothing complicated about that last one.,0.6,"About 60%, I think most people get tripped up with the extra information but have enough math skills to make them feel they know the solution.",0.75,"At least 75%, probably more. It's so simple that anyone should be able to do it."
